-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,276,-1,-1,366,-1,-1,315,371,-1,289,266,-1,-1,-1,241,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,264,-1,-1,-1,-1,-1,340,-1,-1,-1,-1,-1,-1,288,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,330,-1,-1,-1,241,-1,-1,-1,-1,-1,-1,254,-1,-1,301,-1,281,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,291,346,354,-1,-1,-1,274,-1,351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,353,-1,-1,-1,-1,251,239,-1,-1,-1,-1,-1,-1,-1,-1,306,-1,-1,-1,236,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,265,-1,-1,-1,-1,370,-1,-1,339,-1,-1,-1,-1,-1,267,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,356,-1,-1,-1,-1,371,-1,-1,-1,-1,275,-1,293,-1,-1,-1,346,332,262,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,341,286,-1,-1,-1,-1,-1,-1,-1,-1,265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,236,-1,-1,-1,-1,-1,-1,-1,-1,240,-1,-1,370,-1,-1,-1,241,342,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,299,-1,-1,-1,-1,369,369,-1,-1,-1,-1,370,260,-1,-1,-1,-1,328,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,351,-1,358,-1,-1,304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,278,279,371,-1,-1,-1,-1,-1,-1,-1,280,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,301,-1,-1,-1,-1,-1,-1,-1,301,-1,-1,-1,-1,290,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,265,368,338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
